image_id,file_name,split,class_label,x1,y1,x2,y2,area,iscrowd
517579,000000517579.jpg,train,person,330.91,214.51,386.48,305.72,3244.3177500000024,0
517579,000000517579.jpg,train,person,167.26,224.95,244.63,371.18,3759.6379000000006,0
517579,000000517579.jpg,train,truck,383.91,255.06,458.42,345.85,4394.2501,0
517579,000000517579.jpg,train,person,126.95,287.81,166.32,424.13,1039.0784,0
517579,000000517579.jpg,train,car,232.83,307.57,245.26,316.84,86.67669999999976,0
517579,000000517579.jpg,train,truck,0.3,278.16,81.95,353.58,5234.853199999999,0
517579,000000517579.jpg,train,truck,79.9,293.73,134.22,347.29,2142.0325,0
419276,000000419276.jpg,train,car,474.78,269.78,506.07,289.91,439.62840000000074,0
419276,000000419276.jpg,train,person,354.18,130.48,400.37,188.67,1577.6501500000002,0
419276,000000419276.jpg,train,person,318.66,120.0,358.01,203.88,2014.3634999999986,0
419276,000000419276.jpg,train,person,214.94,216.81,242.99,240.94,352.52224999999993,0
419276,000000419276.jpg,train,person,208.39,204.84,229.43,225.07,206.18944999999982,0
419276,000000419276.jpg,train,person,33.46,253.16,44.92,285.38,265.80964999999986,0
419276,000000419276.jpg,train,person,347.92,119.23,370.73,167.86,540.6285499999997,0
419276,000000419276.jpg,train,truck,610.52,250.25,639.64,276.13,386.18170000000015,0
419276,000000419276.jpg,train,truck,436.87,266.86,462.49,285.16,258.53799999999956,0
419276,000000419276.jpg,train,person,251.54,243.4,261.09,252.38,50.21064999999982,0
419276,000000419276.jpg,train,person,251.14,272.61,254.1,283.93,24.256950000000177,0
419276,000000419276.jpg,train,person,153.9,234.17,158.39,245.1,29.044799999999917,0
419276,000000419276.jpg,train,car,608.63,267.02,618.18,276.57,66.43099999999971,0
157133,000000157133.jpg,train,car,285.87,106.19,312.68,128.04,371.2005499999999,0
157133,000000157133.jpg,train,car,15.79,89.09,73.68,124.04,1016.7545499999998,0
157133,000000157133.jpg,train,car,555.96,128.23,617.87,207.82,2496.0273499999985,0
157133,000000157133.jpg,train,person,130.58,110.44,247.1,441.92,24990.165900000004,0
157133,000000157133.jpg,train,person,223.88,98.78,330.16,447.61,18273.336999999992,0
157133,000000157133.jpg,train,person,387.32,107.95,504.63,440.67,22263.16869999999,0
157133,000000157133.jpg,train,truck,91.06,88.75,181.46,127.29,2181.923799999999,0
157133,000000157133.jpg,train,truck,412.92,91.3,621.39,264.69,9618.574500000002,0
157133,000000157133.jpg,train,car,168.78,90.47,243.03,128.63,1596.18295,0
157133,000000157133.jpg,train,car,401.84,102.86,433.7,124.1,430.8223499999998,0
157133,000000157133.jpg,train,car,404.68,110.0,416.98,123.47,106.51199999999999,0
157133,000000157133.jpg,train,car,29.67,101.93,73.04,123.49,405.8075999999999,0
157133,000000157133.jpg,train,car,226.07,100.56,296.43,127.84,563.3621499999998,0
9679,000000009679.jpg,train,person,332.22,1.44,426.0,432.9,31718.27554999999,0
353748,000000353748.jpg,train,person,257.22,145.67,312.09,236.64,2000.7988500000006,0
353748,000000353748.jpg,train,truck,19.37,61.16,429.1,238.46,43502.3009,0
173530,000000173530.jpg,train,car,24.92,172.68,623.06,360.48,69384.75660000001,0
435681,000000435681.jpg,train,car,0.0,13.62,147.84,107.29,11265.100149999998,0
435681,000000435681.jpg,train,person,147.8,0.0,237.95,171.62,10554.246500000003,0
435681,000000435681.jpg,train,person,265.8,6.29,299.6,106.08,1888.069749999998,0
435681,000000435681.jpg,train,person,231.29,17.71,252.74,100.61,985.2004999999996,0
435681,000000435681.jpg,train,person,383.87,20.58,400.1,65.46,435.04464999999954,0
435681,000000435681.jpg,train,car,242.56,20.97,280.59,89.84,1499.8854500000004,0
157153,000000157153.jpg,train,car,569.91,454.59,639.19,533.39,4069.162400000001,0
157153,000000157153.jpg,train,car,419.7,145.29,454.25,161.53,449.2620500000003,0
157153,000000157153.jpg,train,car,478.41,148.82,523.4,168.38,641.62875,0
157153,000000157153.jpg,train,car,529.64,605.92,640.0,640.0,2730.8587999999995,0
157153,000000157153.jpg,train,truck,538.81,149.66,615.01,178.48,967.0997999999993,0
157153,000000157153.jpg,train,car,562.79,161.6,607.73,177.38,321.3312500000006,0
157153,000000157153.jpg,train,truck,0.0,406.93,50.04,470.68,2279.55615,0
157155,000000157155.jpg,train,car,31.8,265.51,118.9,337.44,4184.311199999999,0
157155,000000157155.jpg,train,person,496.18,232.99,600.81,473.53,17674.275849999995,0
157155,000000157155.jpg,train,person,595.42,225.71,639.64,473.8,7848.194199999996,0
157155,000000157155.jpg,train,person,217.63,151.35,288.48,344.05,6433.7411,0
157155,000000157155.jpg,train,person,2.46,203.09,94.35,480.0,14180.527899999997,0
157155,000000157155.jpg,train,truck,419.6,261.03,551.19,327.91,4850.4012500000035,0
566756,000000566756.jpg,train,person,149.78,134.96,329.39,545.5,39417.750199999995,0
533989,000000533989.jpg,train,car,162.6,76.43,499.52,367.76,60927.9952,0
533989,000000533989.jpg,train,car,438.67,20.28,493.72,70.0,1481.0272500000005,0
533989,000000533989.jpg,train,car,145.27,24.58,180.72,61.69,725.41545,0
533989,000000533989.jpg,train,car,116.7,35.17,130.37,48.22,115.51434999999995,0
533989,000000533989.jpg,train,car,49.98,37.43,73.55,56.85,286.12335,0
533989,000000533989.jpg,train,car,5.07,32.46,32.51,78.59,941.9033000000001,0
533989,000000533989.jpg,train,car,31.31,38.1,51.09,63.95,384.0744000000001,0
533989,000000533989.jpg,train,car,98.0,34.28,115.1,49.62,211.8186999999999,0
533989,000000533989.jpg,train,car,68.06,36.32,88.66,54.13,261.9677000000001,0
533989,000000533989.jpg,train,car,129.31,37.74,145.31,46.66,115.4165,0
533989,000000533989.jpg,train,car,83.92,34.03,100.14,51.94,187.95015000000004,0
533989,000000533989.jpg,train,car,163.34,28.19,221.85,67.28,1786.48135,0
271862,000000271862.jpg,train,car,272.43,502.05,321.13,540.48,1465.3259500000001,0
271862,000000271862.jpg,train,car,440.79,502.7,480.0,538.47,1186.8725500000005,0
271862,000000271862.jpg,train,car,243.67,502.52,276.08,529.79,688.2084000000004,0
271862,000000271862.jpg,train,car,319.95,501.05,394.46,530.02,1430.6531499999996,0
271862,000000271862.jpg,train,car,414.17,495.9,460.84,533.18,863.4281500000005,0
271862,000000271862.jpg,train,truck,260.41,490.58,290.01,510.26,354.50270000000023,0
271862,000000271862.jpg,train,person,8.98,505.01,59.49,640.0,4132.916800000002,0
271862,000000271862.jpg,train,person,83.48,503.34,100.49,605.31,1054.4866499999998,0
271862,000000271862.jpg,train,person,418.25,494.99,427.34,534.6,201.9640999999998,0
271862,000000271862.jpg,train,person,405.59,498.7,414.32,511.26,83.23385000000023,0
271862,000000271862.jpg,train,person,140.8,492.94,155.12,560.29,738.5691499999999,0
271862,000000271862.jpg,train,person,138.03,491.93,147.04,547.57,258.0601999999997,0
271862,000000271862.jpg,train,person,415.57,496.78,420.98,510.52,34.0549999999998,0
271862,000000271862.jpg,train,person,426.65,505.36,432.58,532.56,123.97749999999988,0
271862,000000271862.jpg,train,car,197.24,501.61,245.27,556.82,1881.5077999999994,0
271862,000000271862.jpg,train,car,189.78,504.49,203.85,533.79,192.53699999999998,0
91642,000000091642.jpg,train,person,391.5,108.43,621.79,421.24,33078.43905,0
91642,000000091642.jpg,train,person,232.21,38.45,428.92,422.27,28576.052600000003,0
91642,000000091642.jpg,train,person,35.5,38.45,266.76,418.43,31162.839750000006,0
402941,000000402941.jpg,train,car,336.17,197.75,423.41,253.63,3600.4242000000004,0
402941,000000402941.jpg,train,truck,6.47,5.21,257.8,364.4,69573.64870000002,0
402941,000000402941.jpg,train,person,256.72,146.37,340.85,356.7,10671.43195,0
402941,000000402941.jpg,train,person,484.26,152.7,538.47,321.11,5711.181900000002,0
402941,000000402941.jpg,train,person,409.63,192.9,423.38,224.32,203.03520000000034,0
402941,000000402941.jpg,train,car,238.5,220.45,273.89,263.29,904.0937500000003,0
402941,000000402941.jpg,train,truck,492.88,69.43,640.0,243.11,13440.4472,0
402941,000000402941.jpg,train,person,557.47,167.35,584.94,312.83,2522.1282500000025,0
402941,000000402941.jpg,train,person,397.92,191.51,409.27,205.46,63.37770000000001,0
402941,000000402941.jpg,train,person,529.78,156.44,568.89,316.44,4122.138150000001,0
402941,000000402941.jpg,train,car,235.98,190.77,272.5,226.22,1014.2924,0
402941,000000402941.jpg,train,car,435.11,184.86,482.83,238.9,2008.6467999999986,0
402957,000000402957.jpg,train,person,417.98,267.87,438.39,313.99,596.7904000000003,0
402957,000000402957.jpg,train,person,377.13,274.32,407.22,314.17,546.1373500000003,0
501263,000000501263.jpg,train,car,432.9,77.63,465.82,95.8,422.81005000000005,0
501263,000000501263.jpg,train,car,201.19,81.79,229.83,90.49,169.14030000000002,0
501263,000000501263.jpg,train,car,212.1,79.24,240.69,91.22,131.66865000000013,0
501263,000000501263.jpg,train,person,442.58,140.75,514.97,272.69,4505.5626,0
501263,000000501263.jpg,train,truck,508.23,53.74,614.27,96.73,3636.0983499999993,0
501263,000000501263.jpg,train,car,244.59,79.77,261.32,88.09,88.42185000000005,0
157199,000000157199.jpg,train,truck,590.65,272.74,640.0,351.24,2093.3877000000016,0
157199,000000157199.jpg,train,person,284.06,222.42,301.63,256.55,476.89030000000014,0
157199,000000157199.jpg,train,person,479.59,199.89,512.61,230.43,608.3672500000009,0
288283,000000288283.jpg,train,car,0.0,51.33,158.68,209.48,8065.094600000004,0
288283,000000288283.jpg,train,car,81.2,65.72,182.48,186.61,5453.322600000002,0
288283,000000288283.jpg,train,person,311.39,74.33,354.92,230.36,3757.535349999999,0
288283,000000288283.jpg,train,person,205.69,47.55,268.55,264.59,7912.627799999998,0
288283,000000288283.jpg,train,person,1.72,58.88,66.76,241.93,5200.543100000002,0
288283,000000288283.jpg,train,person,542.75,75.85,596.46,197.33,3284.825649999999,0
288283,000000288283.jpg,train,person,384.1,57.68,419.08,158.59,2497.404599999998,0
288283,000000288283.jpg,train,person,144.64,72.88,172.33,187.62,1813.8561499999998,0
288283,000000288283.jpg,train,person,615.75,70.18,640.0,204.99,2067.11335,0
288283,000000288283.jpg,train,person,530.56,88.86,540.7,116.71,170.83500000000043,0
288283,000000288283.jpg,train,person,413.91,72.09,440.27,202.29,1878.2220000000016,0
288283,000000288283.jpg,train,person,428.53,80.95,481.68,241.0,4670.866349999999,0
288283,000000288283.jpg,train,truck,0.0,51.51,157.46,210.44,7771.331299999999,0
288283,000000288283.jpg,train,truck,81.33,67.29,183.04,184.98,5618.9447,0
288283,000000288283.jpg,train,person,162.97,55.49,221.17,239.41,5603.4130000000005,0
288283,000000288283.jpg,train,person,87.21,91.61,132.89,209.22,2692.412299999999,0
288283,000000288283.jpg,train,person,317.65,77.44,366.07,124.74,568.2442000000009,0
484893,000000484893.jpg,val,person,1.92,107.56,372.22,423.03,60956.33115000002,0
484893,000000484893.jpg,val,person,270.87,240.51,526.32,422.7,32267.32905,0
534048,000000534048.jpg,train,person,162.19,144.57,318.57,226.21,5901.913249999998,0
222755,000000222755.jpg,train,car,148.76,255.73,171.33,271.54,272.45670000000035,0
222755,000000222755.jpg,train,car,0.55,250.83,13.62,271.74,204.57065000000006,0
222755,000000222755.jpg,train,car,344.93,268.29,354.09,275.94,61.35029999999992,0
222755,000000222755.jpg,train,car,357.99,267.24,368.33,275.17,68.96140000000008,0
222755,000000222755.jpg,train,car,110.36,257.92,135.13,271.24,255.31249999999983,0
222755,000000222755.jpg,train,truck,365.23,152.61,501.13,326.99,19839.34585,0
222755,000000222755.jpg,train,truck,93.18,233.14,150.93,271.54,1585.5292000000009,0
222755,000000222755.jpg,train,truck,112.96,141.48,326.66,332.34,27463.56185,0
337443,000000337443.jpg,train,person,580.5,41.92,606.44,134.28,1417.7532500000027,0
337443,000000337443.jpg,train,person,608.12,54.23,626.55,97.67,452.34914999999796,0
337443,000000337443.jpg,train,person,622.49,57.15,632.61,94.23,211.0908999999993,0
337443,000000337443.jpg,train,person,629.88,55.26,640.0,106.55,343.93010000000123,0
337443,000000337443.jpg,train,car,40.02,81.92,120.51,120.96,2139.6888000000004,0
337443,000000337443.jpg,train,car,537.48,63.69,553.6,75.12,140.38995000000057,0
337443,000000337443.jpg,train,car,114.77,59.08,346.43,189.89,19759.4595,0
337443,000000337443.jpg,train,car,335.55,63.37,367.35,91.82,683.6932000000002,0
337443,000000337443.jpg,train,car,552.27,41.61,558.57,47.07,31.123850000000008,0
337443,000000337443.jpg,train,person,604.51,57.74,613.26,69.92,41.57400000000004,0
337443,000000337443.jpg,train,car,503.72,61.32,514.11,71.37,83.16440000000017,0
337443,000000337443.jpg,train,truck,543.99,51.3,553.23,60.54,72.84960000000012,0
337443,000000337443.jpg,train,truck,401.12,0.23,472.32,78.55,3901.07275,0
337443,000000337443.jpg,train,car,549.14,55.49,558.47,66.54,81.00640000000014,0
337443,000000337443.jpg,train,car,541.03,53.3,544.18,58.03,10.85344999999981,0
337443,000000337443.jpg,train,car,550.16,30.79,554.99,35.94,17.0958999999999,0
337443,000000337443.jpg,train,truck,112.88,58.77,343.42,187.57,20641.36505,0
337443,000000337443.jpg,train,truck,503.52,60.59,514.02,71.43,83.26374999999992,0
501289,000000501289.jpg,train,person,603.88,0.01,620.22,33.89,280.50785000000025,0
501289,000000501289.jpg,train,person,623.61,0.0,637.2,31.8,239.5555000000004,0
501289,000000501289.jpg,train,car,520.06,0.42,555.36,17.62,473.1992000000006,0
501289,000000501289.jpg,train,car,372.6,0.2,391.96,13.72,187.14314999999982,0
501289,000000501289.jpg,train,person,278.91,2.23,526.63,144.8,11898.702249999998,0
386601,000000386601.jpg,train,truck,154.28,1.79,445.78,369.15,39935.7925,0
386601,000000386601.jpg,train,person,157.54,71.78,328.77,373.15,34846.84135,0
386601,000000386601.jpg,train,person,317.64,64.07,495.73,377.43,37360.976950000004,0
386601,000000386601.jpg,train,person,10.91,118.08,125.5,352.18,11537.645299999998,0
386601,000000386601.jpg,train,person,48.88,6.54,105.64,99.56,4293.83795,0
419372,000000419372.jpg,train,person,25.7,0.86,385.54,478.93,68316.30624999998,0
419372,000000419372.jpg,train,person,171.83,312.24,242.81,413.3,3152.9691999999995,0
419372,000000419372.jpg,train,person,79.18,283.35,140.91,414.42,3400.1273999999994,0
353836,000000353836.jpg,train,car,562.85,145.67,625.49,189.12,1650.575849999999,0
353836,000000353836.jpg,train,truck,29.24,11.15,535.41,416.32,109975.44990000002,0
353836,000000353836.jpg,train,person,39.93,88.52,120.74,334.75,11875.742250000003,0
353836,000000353836.jpg,train,person,33.81,115.49,114.49,286.53,839.7764500000001,0
353836,000000353836.jpg,train,person,185.11,89.36,218.58,172.13,1446.0570000000005,0
353836,000000353836.jpg,train,person,542.22,134.19,559.71,198.79,465.13655000000074,0
353836,000000353836.jpg,train,person,464.43,133.9,486.34,150.45,199.72459999999984,0
353836,000000353836.jpg,train,car,489.75,141.57,519.47,160.11,470.4077000000012,0
124466,000000124466.jpg,train,car,1.06,296.74,136.75,395.42,9660.797,0
124466,000000124466.jpg,train,car,308.85,295.3,478.5,374.18,6612.974499999997,0
124466,000000124466.jpg,train,car,117.62,314.63,361.0,419.67,15002.662500000006,0
124466,000000124466.jpg,train,person,196.68,292.26,213.01,315.0,239.73844999999992,0
124466,000000124466.jpg,train,truck,418.33,310.0,479.63,374.29,3516.9230500000003,0
124466,000000124466.jpg,train,person,206.98,330.44,218.74,348.89,94.7688500000003,0
26164,000000026164.jpg,train,person,237.21,104.09,396.0,220.27,6314.8116,0
26164,000000026164.jpg,train,person,622.26,180.14,628.97,201.03,107.36880000000025,0
435764,000000435764.jpg,train,car,55.26,224.81,72.94,244.72,254.5970500000001,0
435764,000000435764.jpg,train,car,11.59,224.04,25.7,234.1,111.67084999999997,0
435764,000000435764.jpg,train,truck,23.89,219.75,58.63,252.65,793.0753,0
435764,000000435764.jpg,train,truck,0.0,229.05,41.0,280.97,1221.4744500000002,0
435764,000000435764.jpg,train,truck,518.46,209.59,640.0,301.62,7252.7040499999985,0
435764,000000435764.jpg,train,car,73.37,217.21,82.3,225.33,57.066249999999954,0
304694,000000304694.jpg,train,car,387.35,184.74,447.83,208.43,1084.1631499999996,0
304694,000000304694.jpg,train,person,294.78,27.63,481.35,196.08,8750.408049999998,0
304694,000000304694.jpg,train,person,445.3,164.38,464.32,221.04,666.0217999999998,0
304694,000000304694.jpg,train,person,485.25,151.88,500.0,207.38,443.4375,0
26166,000000026166.jpg,train,person,172.99,242.89,188.29,298.16,571.4303500000003,0
26166,000000026166.jpg,train,person,251.36,227.59,255.32,241.73,45.34049999999974,0
26166,000000026166.jpg,train,person,545.14,223.54,549.95,233.05,37.171450000000185,0
26166,000000026166.jpg,train,person,536.4,222.77,541.47,233.49,31.66380000000023,0
26166,000000026166.jpg,train,person,407.36,232.08,415.45,244.76,50.69729999999996,0
26166,000000026166.jpg,train,person,271.96,228.14,276.84,238.3,31.21309999999994,0
26166,000000026166.jpg,train,person,82.66,229.9,85.66,242.76,23.129749999999962,0
26166,000000026166.jpg,train,person,222.43,238.67,232.88,274.68,243.6062500000001,0
26166,000000026166.jpg,train,person,560.98,222.4,565.27,232.45,31.05589999999995,0
26166,000000026166.jpg,train,person,445.6,224.05,449.83,233.31,23.49634999999984,0
26166,000000026166.jpg,train,person,394.92,223.31,399.37,233.35,22.46370000000018,0
26166,000000026166.jpg,train,person,493.75,223.18,496.29,231.27,16.80385000000008,0
26166,000000026166.jpg,train,person,267.86,228.02,272.34,235.35,24.803749999999763,0
566837,000000566837.jpg,train,truck,436.89,244.37,495.46,281.6,1264.1308000000001,0
419383,000000419383.jpg,train,truck,101.23,0.5,621.4,424.45,143352.91140000007,0
353850,000000353850.jpg,train,person,459.9,182.45,515.03,300.25,1372.4341999999997,0
206394,000000206394.jpg,train,car,404.11,54.97,455.87,89.92,1085.8508999999995,0
206394,000000206394.jpg,train,car,221.42,52.31,297.39,73.39,921.4509,0
206394,000000206394.jpg,train,car,56.6,63.05,76.34,98.05,393.9843000000001,0
206394,000000206394.jpg,train,person,299.16,57.92,325.82,123.17,1077.2233999999992,0
206394,000000206394.jpg,train,person,18.27,49.6,53.88,138.39,1862.9484500000003,0
206394,000000206394.jpg,train,person,369.22,62.2,391.82,83.9,192.82840000000016,0
206394,000000206394.jpg,train,person,460.06,50.84,482.07,111.77,901.7896999999995,0
206394,000000206394.jpg,train,person,432.56,55.25,459.16,104.12,937.7297500000003,0
206394,000000206394.jpg,train,person,500.12,52.92,511.09,61.89,62.60179999999983,0
206394,000000206394.jpg,train,person,46.74,59.88,66.76,134.68,854.6112500000003,0
206394,000000206394.jpg,train,person,177.97,81.87,195.43,115.54,427.0838,0
206394,000000206394.jpg,train,person,388.52,58.96,402.98,81.18,194.3503500000003,0
206394,000000206394.jpg,train,car,552.57,45.22,640.0,131.6,5661.9392,0
206394,000000206394.jpg,train,car,101.97,64.24,140.93,100.63,865.1345499999998,0
206394,000000206394.jpg,train,car,0.0,53.98,26.83,86.34,553.7026,0
206394,000000206394.jpg,train,truck,555.92,42.52,640.0,135.04,5468.485250000002,0
91708,000000091708.jpg,train,car,168.88,257.7,194.4,267.91,148.91100000000012,0
91708,000000091708.jpg,train,car,318.39,265.34,341.5,273.34,135.39875000000006,0
91708,000000091708.jpg,train,car,229.88,263.07,242.21,267.54,42.646500000000124,0
91708,000000091708.jpg,train,car,0.0,249.34,17.7,264.22,176.10315000000017,0
140860,000000140860.jpg,train,person,212.03,96.85,449.69,411.01,41825.07245000002,0
190015,000000190015.jpg,train,truck,0.0,93.83,247.01,348.49,31017.790350000003,0
271949,000000271949.jpg,train,car,610.05,268.66,635.4,300.94,536.9245500000009,0
271949,000000271949.jpg,train,car,629.17,264.64,640.0,304.83,291.49879999999945,0
271949,000000271949.jpg,train,person,253.76,298.34,301.28,349.67,862.0732500000012,0
173652,000000173652.jpg,train,car,140.09,251.24,419.32,359.67,19692.940300000002,0
255573,000000255573.jpg,train,car,181.41,111.26,237.13,153.8,1821.0033,0
255573,000000255573.jpg,train,person,0.0,364.28,427.0,632.57,80782.55605000001,0
157269,000000157269.jpg,train,car,618.22,205.33,640.0,277.28,938.2656499999969,0
157269,000000157269.jpg,train,person,247.01,97.27,476.78,427.0,52384.49554999999,0
157269,000000157269.jpg,train,person,453.87,159.13,597.8,422.04,24321.94625,0
157269,000000157269.jpg,train,person,9.64,202.77,18.13,227.77,109.74945000000002,0
157269,000000157269.jpg,train,person,157.37,202.31,216.86,355.83,1655.4291499999997,0
157269,000000157269.jpg,train,person,38.38,109.39,224.53,422.2,36726.118599999994,0
353881,000000353881.jpg,train,car,95.09,261.14,162.65,286.36,1168.1445500000004,0
353881,000000353881.jpg,train,car,515.48,184.87,548.48,207.99,486.28844999999933,0
353881,000000353881.jpg,train,car,441.62,202.9,484.16,231.13,811.3347500000003,0
353881,000000353881.jpg,train,car,311.79,245.76,364.76,272.36,998.1573000000002,0
353881,000000353881.jpg,train,car,259.41,216.86,320.33,240.6,762.3358999999998,0
353881,000000353881.jpg,train,car,283.21,213.38,341.09,234.48,476.6627,0
353881,000000353881.jpg,train,car,128.93,206.17,182.91,229.46,934.1383500000001,0
353881,000000353881.jpg,train,car,353.17,223.08,406.74,257.78,1221.5242999999998,0
353881,000000353881.jpg,train,person,222.48,245.92,238.63,274.12,188.62130000000002,0
353881,000000353881.jpg,train,car,402.76,213.07,446.88,245.27,926.37525,0
353881,000000353881.jpg,train,person,244.88,238.0,254.07,269.45,180.85945000000018,0
353881,000000353881.jpg,train,car,561.24,177.59,591.08,194.13,368.48815,0
353881,000000353881.jpg,train,car,603.0,168.89,628.12,182.71,276.63050000000015,0
353881,000000353881.jpg,train,car,623.88,165.39,640.0,176.93,133.2870000000005,0
353881,000000353881.jpg,train,person,232.33,244.1,247.53,273.1,190.66780000000023,0
566876,000000566876.jpg,train,car,99.55,134.2,211.93,197.94,5406.368850000001,0
566876,000000566876.jpg,train,car,0.0,140.87,65.15,173.98,1772.8665000000003,0
566876,000000566876.jpg,train,person,329.68,0.48,539.82,423.66,66472.13910000003,0
566876,000000566876.jpg,train,car,196.69,151.61,212.74,165.47,87.27235000000006,0
566876,000000566876.jpg,train,car,305.15,161.8,331.47,180.24,359.4597500000001,0
566876,000000566876.jpg,train,car,209.8,149.92,238.37,176.75,670.7013499999997,0
26204,000000026204.jpg,val,car,374.63,257.99,509.29,330.53,7475.6414,0
26204,000000026204.jpg,val,person,33.36,235.77,56.28,287.96,808.5676500000002,0
26204,000000026204.jpg,val,person,15.36,228.47,36.27,280.67,665.0260000000001,0
26204,000000026204.jpg,val,car,522.3,259.99,603.6,307.64,2407.957299999999,0
26204,000000026204.jpg,val,truck,133.61,195.54,211.0,302.98,5074.15805,0
26204,000000026204.jpg,val,car,388.2,246.65,432.78,270.76,486.16639999999967,0
26204,000000026204.jpg,val,car,578.86,253.21,639.85,318.83,3030.9559500000005,0
26204,000000026204.jpg,val,person,354.02,229.92,374.76,254.71,281.66260000000017,0
26204,000000026204.jpg,val,person,65.26,235.61,69.53,248.93,39.56595,0
26204,000000026204.jpg,val,car,163.71,242.28,291.65,332.01,8357.732600000003,0
26204,000000026204.jpg,val,truck,430.62,245.71,523.39,304.5,1200.6984499999994,0
370273,000000370273.jpg,train,person,288.26,139.12,356.29,233.95,2498.3477,0
239202,000000239202.jpg,train,person,82.02,125.92,303.37,392.21,22565.392099999994,0
140898,000000140898.jpg,train,car,51.89,15.14,474.23,241.44,21593.778899999998,0
140898,000000140898.jpg,train,car,342.15,337.48,391.59,384.4,1780.6403999999986,0
140898,000000140898.jpg,train,truck,212.85,293.39,355.24,415.64,13120.16275,0
140898,000000140898.jpg,train,car,121.25,36.26,178.96,83.82,1584.8235999999995,0
140898,000000140898.jpg,train,truck,378.35,334.49,427.66,375.4,1202.1562999999992,0
140898,000000140898.jpg,train,person,82.64,26.12,104.68,50.64,270.10825,0
140898,000000140898.jpg,train,person,183.59,27.81,213.42,97.41,1186.3223499999992,0
140898,000000140898.jpg,train,car,252.67,30.18,291.56,67.79,1061.5879000000004,0
58987,000000058987.jpg,train,car,161.07,233.12,616.38,474.73,79583.36004999999,0
58987,000000058987.jpg,train,car,0.0,283.39,31.4,324.73,879.1761000000001,0
58987,000000058987.jpg,train,person,258.76,262.25,316.04,320.47,1611.7612000000008,0
58987,000000058987.jpg,train,person,576.82,237.87,595.96,282.34,460.89134999999993,0
58987,000000058987.jpg,train,person,513.0,274.88,519.49,288.82,56.35989999999962,0
58987,000000058987.jpg,train,car,1.75,261.39,68.84,280.24,740.3302499999995,0
58987,000000058987.jpg,train,car,503.78,254.23,514.9,260.73,59.14719999999992,0
468588,000000468588.jpg,train,person,201.51,53.73,428.92,252.36,20498.534000000003,0
468588,000000468588.jpg,train,person,0.0,0.96,42.22,215.9,5835.1597,0
468588,000000468588.jpg,train,person,0.0,319.44,131.87,425.26,10938.15395,0
124525,000000124525.jpg,train,person,106.52,145.03,134.4,193.21,720.7102000000001,0
124525,000000124525.jpg,train,person,111.34,72.82,133.95,107.93,512.8324999999999,0
124525,000000124525.jpg,train,person,93.47,68.8,108.37,111.49,359.2708000000001,0
124525,000000124525.jpg,train,person,167.62,70.34,179.6,104.76,316.2125999999996,0
124525,000000124525.jpg,train,person,191.92,68.84,209.4,111.37,372.30269999999996,0
124525,000000124525.jpg,train,person,156.29,94.59,166.0,104.76,48.43099999999997,0
124525,000000124525.jpg,train,person,179.79,67.42,194.68,94.72,261.7656999999999,0
403054,000000403054.jpg,train,person,113.54,194.01,194.29,464.45,11647.239549999998,0
403054,000000403054.jpg,train,car,396.04,261.23,492.24,322.29,4070.872499999999,0
403054,000000403054.jpg,train,car,355.33,243.64,424.05,303.68,2751.921550000002,0
403054,000000403054.jpg,train,car,48.9,254.56,135.19,372.49,7575.527950000001,0
403054,000000403054.jpg,train,car,285.4,251.78,324.68,289.09,964.9728999999996,0
403054,000000403054.jpg,train,car,231.89,225.91,254.36,246.34,280.0212000000004,0
403054,000000403054.jpg,train,car,194.3,208.56,215.41,224.32,256.5965999999999,0
403054,000000403054.jpg,train,car,212.28,208.93,225.18,218.65,89.8822500000001,0
403054,000000403054.jpg,train,car,219.96,214.74,233.68,225.66,121.31094999999988,0
403054,000000403054.jpg,train,car,497.78,287.6,510.42,338.17,491.8540000000015,0
403054,000000403054.jpg,train,car,270.69,252.88,289.77,279.14,295.60425,0
403054,000000403054.jpg,train,car,238.06,238.23,261.94,254.51,306.2317499999999,0
403054,000000403054.jpg,train,car,225.63,222.79,245.65,240.98,154.0597500000001,0
403054,000000403054.jpg,train,car,315.84,242.7,367.38,292.57,1799.15335,0
190064,000000190064.jpg,train,car,0.0,226.52,66.88,328.99,5611.52135,0
190064,000000190064.jpg,train,car,600.94,264.3,640.0,309.67,1158.1627499999995,0
190064,000000190064.jpg,train,car,102.66,229.06,123.79,245.2,204.3125999999999,0
190064,000000190064.jpg,train,car,81.92,226.85,98.8,241.71,115.43194999999986,0
190064,000000190064.jpg,train,car,64.9,226.37,78.11,237.23,94.40389999999988,0
190064,000000190064.jpg,train,car,35.45,225.29,45.86,234.23,59.93045000000004,0
190064,000000190064.jpg,train,person,404.56,199.88,438.64,227.45,508.3986499999991,0
190064,000000190064.jpg,train,car,89.11,230.52,97.0,241.78,51.80559999999998,0
190064,000000190064.jpg,train,car,115.56,230.68,128.03,247.31,110.95399999999987,0
190064,000000190064.jpg,train,car,563.51,254.59,597.23,300.26,1136.5603999999992,0
190064,000000190064.jpg,train,car,95.73,228.63,108.05,243.55,114.46939999999995,0
190064,000000190064.jpg,train,car,123.96,234.55,127.51,247.96,26.699549999999956,0
190064,000000190064.jpg,train,car,74.39,228.41,85.41,239.42,69.82159999999996,0
206451,000000206451.jpg,train,car,2.94,154.33,639.58,427.0,161698.12655,0
